id,nama,propinsi,kab,jenis,kelas,status_blu,kepemilikan,total_tempat_tidur,total_layanan,total_tenaga_kerja
1275888,RS Umum Martha Friska Multatuli,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,130,98,203
1275724,RS Umum Sarah,Sumatera Utara,Kota Medan,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,65,33,178
1212175,RS Umum Mitra Sehat,Sumatera Utara,Deli Serdang,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,110,16,20
1209010,RS Umum Balimbingan PTP 4,Sumatera Utara,Simalungun,Rumah Sakit Umum,C,Non BLU/BLUD,BUMN,121,19,152
1212045,RS Umum Sembiring Deli Tua,Sumatera Utara,Deli Serdang,Rumah Sakit Umum,B,Non BLU/BLUD,Organisasi Sosial,402,46,555
1275933,RS Khusus Paru Sumatera Utara,Sumatera Utara,Kota Medan,Rumah Sakit Khusus Paru,B,Non BLU/BLUD,Pemprop,50,20,137
1273120,RS Murni Teguh Pematang Siantar,Sumatera Utara,Kota Pematang Siantar,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,51,9,
1275100,RS Umum Murni Teguh Methodist Susanna Wesley,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,100,40,62
1208056,RS Umum Setio Husodo,Sumatera Utara,Asahan,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,111,22,157
1274012,RS Umum Daerah Dr. H. Kumpulan Pane,Sumatera Utara,Kota Tebing Tinggi,Rumah Sakit Umum,B,BLUD,Pemkot,202,73,530
1275830,RS Umum Wulan Windy,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,223,12,97
1202028,RS Umum Permata Madina Panyabungan,Sumatera Utara,Mandailing Natal,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,108,37,100
1275298,RS Umum Mitra Sejati,Sumatera Utara,Kota Medan,Rumah Sakit Umum,B,Non BLU/BLUD,Perusahaan,261,78,448
1205046,RS Umum Daerah Porsea,Sumatera Utara,Toba Samosir,Rumah Sakit Umum,C,BLUD,Pemkab,107,90,181
1222002,RS Umum Daerah Kota Pinang,Sumatera Utara,Labuhan Batu Selatan,Rumah Sakit Umum,C,BLUD,Pemkab,133,32,205
1275929,RS Ibu Dan Anak Artha Mahinrus,Sumatera Utara,Kota Medan,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,45,20,42
1216011,RS Umum Daerah Salak,Sumatera Utara,Pakpak Bharat,Rumah Sakit Umum,C,BLUD,Pemkab,100,24,145
1275309,RS Khusus Mata Medan Baru Medical Centre,Sumatera Utara,Kota Medan,Rumah Sakit Khusus Mata,C,Non BLU/BLUD,Organisasi Sosial,17,6,32
1214022,RS Umum Daerah Nias Selatan,Sumatera Utara,Nias Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,38,10,
1273107,RS Mata Siantar,Sumatera Utara,Kota Pematang Siantar,Rumah Sakit Khusus Mata,C,Non BLU/BLUD,SWASTA/LAINNYA,16,3,38
1275130,RS Umum Materna,Sumatera Utara,Kota Medan,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,60,17,187
1276079,OG Hospital,Sumatera Utara,Kota Binjai,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,79,23,34
1203033,RS Umum Daerah Tapanuli Selatan,Sumatera Utara,Tapanuli Selatan,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkab,110,29,226
1224002,RS Umum Daerah Tafaeri,Sumatera Utara,Nias Utara,Rumah Sakit Umum,D,BLUD,Pemkab,58,27,95
1213062,RS Umum Mahkota Bidadari,Sumatera Utara,Langkat,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,230,36,
1275772,RS Umum Bandung,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,112,35,36
1209077,RS Umum Daerah Tuan Rondahaim,Sumatera Utara,Simalungun,Rumah Sakit Umum,C,BLUD,Pemkab,103,48,186
1275913,RS Umum Universitas Sumatera Utara,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,Kementerian Lain,210,55,683
1274063,RS Chevani,Sumatera Utara,Kota Tebing Tinggi,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,133,37,159
1209065,RS Umum Daerah Parapat,Sumatera Utara,Simalungun,Rumah Sakit Umum,D,BLUD,Pemkab,54,13,110
1275061,RS Umum Delima Medan,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,100,22,117
1212093,RS Umum Sari Mutiara Lubuk Pakam,Sumatera Utara,Deli Serdang,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,104,33,148
1211124,RS Umum Efarina Etaham,Sumatera Utara,Karo,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,164,56,348
1276075,RS Umum Bidadari,Sumatera Utara,Kota Binjai,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,199,49,352
1277027,RS Metta Medika,Sumatera Utara,Kota Padang Sidempuan,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,111,57,114
1275013,RS Umum Daerah Dr. Pirngadi,Sumatera Utara,Kota Medan,Rumah Sakit Umum,B,BLUD,Pemkot,268,95,1404
1275918,RS Khusus Ginjal Rasyida,Sumatera Utara,Kota Medan,Rumah Sakit Khusus Ginjal,C,Non BLU/BLUD,Perusahaan,69,22,184
1275936,RS Umum Royal Prima Marelan,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,117,23,13
1203066,RS Umum Daerah Pintu Padang,Sumatera Utara,Tapanuli Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,51,5,
1275852,RS Columbia Asia Medan,Sumatera Utara,Kota Medan,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,227,136,856
1275600,RS Umum Prima Husada Cipta Medan,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,116,34,135
1207015,RS Umum Daerah Rantau Prapat,Sumatera Utara,Labuhan Batu,Rumah Sakit Umum,B,BLUD,Pemkab,220,97,590
1273119,RS Efarina Etaham Pematang Siantar,Sumatera Utara,Kota Pematang Siantar,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,183,33,
1274062,RS Umum Universitas Prima Indonesia,Sumatera Utara,Kota Tebing Tinggi,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,54,9,6
1211127,RS Ibu dan Anak Mina Husada,Sumatera Utara,Karo,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,28,15,33
1272010,RS Umum Daerah Dr. Tengku Mansyur,Sumatera Utara,Kota Tanjung Balai,Rumah Sakit Umum,C,BLUD,Pemkot,117,33,257
1275931,RS Umum Eshmun,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,175,75,118
1212179,RS Umum Citra Medika,Sumatera Utara,Deli Serdang,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,118,22,177
1275152,RSAU Dr. Abdul Malik,Sumatera Utara,Kota Medan,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AU,50,15,52
1219015,RS Sapta Medika ,Sumatera Utara,Batu Bara,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,95,11,
1203055,RS Umum Daerah Sibuhuan,Sumatera Utara,Padang Lawas,Rumah Sakit Umum,C,BLUD,Pemkab,106,41,400
1208064,RS Umum Permata Hati,Sumatera Utara,Asahan,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,87,23,25
1275794,RS Umum Haji Medan,Sumatera Utara,Deli Serdang,Rumah Sakit Umum,B,BLUD,Pemprop,260,138,641
1275011,RS Umum Mitra Medika Premiere,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,152,60,
1219017,RS Umum Bidadari Batubara,Sumatera Utara,Batu Bara,Rumah Sakit Umum,B,Non BLU/BLUD,Perusahaan,254,38,
1210010,RS Umum Daerah Sidikalang,Sumatera Utara,Dairi,Rumah Sakit Umum,C,BLUD,Pemkab,150,26,431
1223005,RS Tiga Bersaudara,Sumatera Utara,Labuhan Batu Utara,Rumah Sakit Umum,D,BLU,Perorangan,70,17,32
1212136,RS Umum Sinar Husni,Sumatera Utara,Deli Serdang,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,110,40,113
1221002,RS Umum Permata Madina Sibuhuan,Sumatera Utara,Padang Lawas,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,62,20,96
1275046,RS Bhayangkara Tingkat II,Sumatera Utara,Kota Medan,Rumah Sakit Umum,B,BLU,POLRI,205,55,72
1225013,RS Pratama Lologolu Soguna Ba Zato,Sumatera Utara,Nias Barat,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,84,14,
1275898,RS Khusus Mata SMEC,Sumatera Utara,Kota Medan,Rumah Sakit Khusus Mata,C,Non BLU/BLUD,Perusahaan,16,19,169
1218029,RS Umum Melati Desa Pon,Sumatera Utara,Serdang Bedagai,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,47,28,1
1212185,RS Umum Pancur Batu,Sumatera Utara,Deli Serdang,Rumah Sakit Umum,C,BLUD,Pemkab,110,21,72
1275885,RS Umum Muhammadiyah Sumatera Utara,Sumatera Utara,Kota Medan,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,62,28,81
1275633,RS Umum Martha Friska,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,156,66,403
1275914,RS Khusus Mata Mencirim Tujuh-Tujuh,Sumatera Utara,Kota Medan,Rumah Sakit Khusus Mata,C,Non BLU/BLUD,SWASTA/LAINNYA,16,17,51
1208016,RS Umum Daerah H. Abdul Manan Simatupang,Sumatera Utara,Asahan,Rumah Sakit Umum,C,BLUD,Pemkab,121,42,119
1271033,RS Metta Medika II,Sumatera Utara,Kota Sibolga,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,110,74,157
1275889,RS Umum Murni Teguh Memorial Hospital,Sumatera Utara,Kota Medan,Rumah Sakit Umum,A,Non BLU/BLUD,Perusahaan,339,121,826
1214011,RS Umum Stella Maris,Sumatera Utara,Nias Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Katholik,50,21,21
1213058,RS Umum Wampu Norita,Sumatera Utara,Langkat,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,66,19,34
1273108,RS Rasyida Siantar,Sumatera Utara,Kota Pematang Siantar,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,44,14,47
1273022,RS Tk. IV 01.07.01,Sumatera Utara,Kota Pematang Siantar,Rumah Sakit Umum,C,Non BLU/BLUD,TNI AD,177,31,366
1275221,RS Jiwa Prof. Dr. Muhammad Ildrem,Sumatera Utara,Kota Medan,Rumah Sakit Khusus Jiwa,A,Non BLU/BLUD,Pemprop,450,30,441
1275890,RS Umum Bunda Thamrin,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,269,91,710
1202029,RS Umum Armina Madina Panyabungan,Sumatera Utara,Mandailing Natal,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,102,26,
1212183,RS Umum Kasih Insani,Sumatera Utara,Deli Serdang,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,100,30,10
1205013,RS Umum Daerah Tarutung,Sumatera Utara,Tapanuli Utara,Rumah Sakit Umum,B,BLUD,Pemkab,204,106,738
1211033,RS Umum Kusta Lau Simomo,Sumatera Utara,Karo,Rumah Sakit Umum,C,Non BLU/BLUD,Pemprop,51,17,31
1206063,RS Umum Nuraini,Sumatera Utara,Labuhan Batu Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,108,25,151
1208057,RS Umum Wira Husada,Sumatera Utara,Asahan,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,92,25,119
1213024,RS Umum PTP II Tg Selamat,Sumatera Utara,Langkat,Rumah Sakit Umum,C,Non BLU/BLUD,BUMN,106,17,160
1218013,RS Umum Trianda,Sumatera Utara,Serdang Bedagai,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,68,23,61
1276076,RS Umum Ratu Mas,Sumatera Utara,Kota Binjai,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,68,79,54
1275072,RS Umum Santa Elisabeth Medan,Sumatera Utara,Kota Medan,Rumah Sakit Umum,B,Non BLU/BLUD,Organisasi Katholik,210,73,561
1202017,RS Umum Daerah dr. Husni Thamrin,Sumatera Utara,Mandailing Natal,Rumah Sakit Umum,D,BLUD,Pemkab,28,15,292
1275012,RS Umum Daerah H. Bachtiar Djafar,Sumatera Utara,Kota Medan,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkot,100,25,
1276014,RS Umum Daerah Dr. R. M. Djoelham Binjai,Sumatera Utara,Kota Binjai,Rumah Sakit Umum,B,BLUD,Pemkot,205,40,421
1276078,RS Umum AL Fuadi,Sumatera Utara,Kota Binjai,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,124,31,106
1275702,RS Umum Sri Ratu,Sumatera Utara,Kota Medan,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,77,15,47
1203067,RS Bhayangkara Tk. IV  Batangtoru,Sumatera Utara,Tapanuli Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,POLRI,23,9,
1276074,RS Umum Latersia,Sumatera Utara,Kota Binjai,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,118,53,117
1212174,RS Umum Keliat,Sumatera Utara,Deli Serdang,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,50,15,36
1208053,RS Sri Pamela Sei Dadap,Sumatera Utara,Asahan,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,65,17,46
1275999,RS Jiwa Bina Karsa Medan,Sumatera Utara,Kota Medan,Rumah Sakit Khusus Jiwa,C,Non BLU/BLUD,Organisasi Sosial,36,19,30
1218026,RS Umum Pabatu,Sumatera Utara,Serdang Bedagai,Rumah Sakit Umum,C,Non BLU/BLUD,BUMN,100,30,190
1371400,RS Ibu dan Anak Lenggogeni,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Ibu dan Anak,C,BLU,Organisasi Sosial,28,12,31
1376017,RS Ibu dan Anak Annisa Payakumbuh,Sumatera Barat,Kota Payakumbuh,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perorangan,43,23,97
1306015,RS Umum Daerah Pariaman,Sumatera Barat,Kota Pariaman,Rumah Sakit Umum,B,BLU,Pemprop,206,81,600
1305017,RS Umum Harapan Ibunda,Sumatera Barat,Tanah Datar,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,51,20,74
1375025,RS Tk. IV Bukittinggi,Sumatera Barat,Kota Bukittinggi,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AD,61,32,73
1371455,RS Ibu dan Anak Siti Hawa,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perorangan,45,16,73
1310011,RS Umum Daerah Batang Sangir,Sumatera Barat,Solok Selatan,Rumah Sakit Umum,D,BLUD,Pemkab,55,46,
1371091,RS Umum Islam Ibnu Sina,Sumatera Barat,Kota Padang,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,100,87,273
1371422,RS Khusus Bedah Ropanasuri,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Bedah,C,Non BLU/BLUD,Organisasi Sosial,29,26,165
1308010,RS Umum Daerah dr. Achmad Darwis,Sumatera Barat,Lima Puluh Kota,Rumah Sakit Umum,C,BLUD,Pemkab,100,39,366
1375040,RS Islam Ibnu Sina Bukittinggi,Sumatera Barat,Kota Bukittinggi,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,131,57,482
1372012,RS Tk. IV 01.07.06 Solok,Sumatera Barat,Kota Solok,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AD,97,28,165
1302011,RS Umum Daerah Dr. Muhammad Zein Painan,Sumatera Barat,Pesisir Selatan,Rumah Sakit Umum,C,BLUD,Pemkab,186,63,90
1376011,RS Umum Ibnu Sina Kota Payakumbuh,Sumatera Barat,Kota Payakumbuh,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,100,29,223
1371123,RS Bhayangkara Padang,Sumatera Barat,Kota Padang,Rumah Sakit Umum,C,BLU,POLRI,102,32,197
1372011,RS Umum Daerah Mohammad Natsir,Sumatera Barat,Kota Solok,Rumah Sakit Umum,B,BLUD,Pemprop,251,99,513
1371446,RS Umum Bunda Padang,Sumatera Barat,Kota Padang,Rumah Sakit Umum,C,Non BLU/BLUD,Perorangan,126,112,310
1372016,RS Umum Daerah Serambi Madinah Kota Solok,Sumatera Barat,Kota Solok,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkot,139,18,30
1376016,RS Ibu dan Anak Sukma Bunda,Sumatera Barat,Kota Payakumbuh,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,38,15,48
1309022,RS Umum Islam Ibnu Sina,Sumatera Barat,Pasaman Barat,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,110,27,265
1371466,RS Umum Hermina Padang,Sumatera Barat,Kota Padang,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,116,81,244
1303023,RS Umum Daerah Arosuka Solok,Sumatera Barat,Solok,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkab,101,31,359
1371251,RS Jiwa dr. Yaunin,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Jiwa,C,Non BLU/BLUD,Organisasi Sosial,37,24,42
1374013,RS Umum Daerah Padang Panjang,Sumatera Barat,Kota Padang Panjang,Rumah Sakit Umum,C,BLUD,Pemkot,162,93,494
1305016,RS Ibu dan Anak Fadhila Batusangkar,Sumatera Barat,Tanah Datar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,62,19,55
1377008,RS Ibu dan Anak Citra Aguswar Medical Center,Sumatera Barat,Kota Pariaman,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,32,16,37
1309024,RS Umum Daerah Tuanku Rao,Sumatera Barat,Pasaman,Rumah Sakit Umum,D,BLUD,Pemkab,55,28,42
1371010,RSUP Dr. M. Djamil,Sumatera Barat,Kota Padang,Rumah Sakit Umum,A,BLU,Kemkes ,800,81,2152
1309023,RS Islam Ibnu Sina Panti Yarsi ,Sumatera Barat,Pasaman,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,67,28,87
1371316,RS Jiwa Prof. Dr. Hasan Basri Saanin Datuk Tan Par,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Jiwa,A,BLUD,Pemprop,268,43,321
1375051,RS Umum Madina,Sumatera Barat,Kota Bukittinggi,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Islam ,61,27,229
1304031,RS Umum Daerah Kamang Baru,Sumatera Barat,Sijunjung,Rumah Sakit Umum,D PRATAMA,BLUD,Pemkab,50,19,
1377003,RS Umum Aisyiyah Pariaman,Sumatera Barat,Kota Pariaman,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,100,27,128
1305014,RS Umum Daerah Prof. Dr. M.A. Hanafiah,Sumatera Barat,Tanah Datar,Rumah Sakit Umum,C,BLUD,Pemkab,176,39,450
1312025,RS Ibu dan Anak AL-Ihsan,Sumatera Barat,Pasaman Barat,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perorangan,26,21,45
1375014,RS Umum Daerah Dr. Achmad Mochtar,Sumatera Barat,Kota Bukittinggi,Rumah Sakit Umum,B,BLUD,Pemprop,311,107,583
1371454,RS Khusus Gigi dan Mulut Baiturrahmah,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Gigi dan Mulut,B,Non BLU/BLUD,Organisasi Islam ,12,9,37
1372013,RS Ibu dan Anak Permata Bunda Solok,Sumatera Barat,Kota Solok,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,59,20,85
1371464,RS. Universitas Andalas,Sumatera Barat,Kota Padang,Rumah Sakit Umum,B,Non BLU/BLUD,Kementerian Lain,202,63,390
1371032,RS Umum Yos Sudarso,Sumatera Barat,Kota Padang,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Katholik,151,47,459
1302015,RS Khusus Ibu dan Anak Permata Hati,Sumatera Barat,Pesisir Selatan,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,30,20,1
1371451,RS Ibu dan Anak Cicik,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,32,26,136
1371460,RS Ibu dan Anak Mutiara Bunda,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,27,14,40
1308016,RS Umum Daerah Lubuk Basung,Sumatera Barat,Agam,Rumah Sakit Umum,C,BLUD,Pemkab,144,45,371
1311002,RS Umum Daerah Sungai Rumbai,Sumatera Barat,Dharmasraya,Rumah Sakit Umum,D,BLUD,Pemkab,63,12,96
1375036,RS Otak DR. Drs. M. Hatta Bukittinggi,Sumatera Barat,Kota Bukittinggi,Rumah Sakit Khusus Stroke,A,BLU,Kemkes ,151,27,660
1371456,RS Islam Siti Rahmah,Sumatera Barat,Kota Padang,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Islam ,133,61,353
1305015,RS Ibu dan Anak Sayang Ibu,Sumatera Barat,Tanah Datar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,32,19,71
1377007,RS Umum Daerah Dr Sadikin Kota Pariaman,Sumatera Barat,Kota Pariaman,Rumah Sakit Umum,D,BLUD,Pemkot,74,25,176
1301010,RS Umum Daerah Kep. Mentawai,Sumatera Barat,Kepulauan Mentawai,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,51,28,70
1371462,RS Umum Naili DBS,Sumatera Barat,Kota Padang,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,100,39,134
1371112,RS Umum Aisyiyah Padang,Sumatera Barat,Kota Padang,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,100,34,144
1371444,RS Umum Daerah dr. Rasidin Padang,Sumatera Barat,Kota Padang,Rumah Sakit Umum,C,BLUD,Pemkot,111,4,372
1372014,RS Ibu Dan Anak Ananda,Sumatera Barat,Kota Solok,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,42,13,
1304017,RS Khusus Ibu dan Anak Haryanda,Sumatera Barat,Sijunjung,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perorangan,27,8,40
1371463,RS Khusus Bedah Kartika Docta,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Bedah,C,Non BLU/BLUD,SWASTA/LAINNYA,25,16,53
1309011,RS Umum Daerah Tuanku Imam Bonjol,Sumatera Barat,Pasaman,Rumah Sakit Umum,C,BLUD,Pemkab,184,101,322
1371465,RS Ibu dan Anak Restu Ibu,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,29,15,126
1376015,RS Umum Daerah Dr. Adnaan WD,Sumatera Barat,Kota Payakumbuh,Rumah Sakit Umum,C,BLUD,Pemkot,179,71,596
1303012,RS Umum Daerah Muara Labuh,Sumatera Barat,Solok Selatan,Rumah Sakit Umum,C,BLUD,Pemkab,112,44,275
1371478,RS Gigi dan Mulut Universitas Andalas,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Gigi dan Mulut,B,Non BLU/BLUD,Kementerian Lain,14,21,
1371459,RS Khusus Mata Regina Eye Center,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Mata,C,Non BLU/BLUD,Perusahaan,16,16,86
1306057,RS Paru Sumatera Barat,Sumatera Barat,Padang Pariaman,Rumah Sakit Khusus Paru,B,Non BLU/BLUD,Pemprop,76,51,116
1373012,RS Umum Daerah Sawah Lunto,Sumatera Barat,Kota Sawah Lunto,Rumah Sakit Umum,C,BLUD,Pemkot,104,33,488
1371457,RS Khusus Mata Padang Eye Center,Sumatera Barat,Kota Padang,Rumah Sakit Khusus Mata,C,Non BLU/BLUD,SWASTA/LAINNYA,23,15,110
1312036,RS Umum Daerah Ujung Gading,Sumatera Barat,Pasaman Barat,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,16,10,
1312024,RS Umum Daerah Pasaman Barat,Sumatera Barat,Pasaman Barat,Rumah Sakit Umum,C,BLUD,Pemkab,156,75,394
1306056,RS Umum Daerah Padang Pariaman,Sumatera Barat,Padang Pariaman,Rumah Sakit Umum,C,BLUD,Pemkab,181,42,269
1307017,RS Ibu dan Anak Rezki Bunda,Sumatera Barat,Agam,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perorangan,40,21,110
1377005,RS Umum Tamar Medical Centre,Sumatera Barat,Kota Pariaman,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,68,26,101
1302013,RS Umum Daerah Tapan,Sumatera Barat,Pesisir Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,62,18,247
1311013,RS Umum Daerah Sungai Dareh,Sumatera Barat,Dharmasraya,Rumah Sakit Umum,C,BLUD,Pemkab,166,72,541
1371305,RS Umum Semen Padang Hospital,Sumatera Barat,Kota Padang,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,144,115,535
1374024,RS Umum Ibnu Sina Padang Panjang,Sumatera Barat,Kota Padang Panjang,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Islam ,50,31,153
1304014,RS Umum Daerah Ahmad Syafi'I Ma'arif,Sumatera Barat,Sijunjung,Rumah Sakit Umum,C,BLUD,Pemkab,130,35,384
1302012,RS Umum BKM,Sumatera Barat,Pesisir Selatan,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,130,30,258
1371021,RS Tk. III Reksodiwiryo Padang,Sumatera Barat,Kota Padang,Rumah Sakit Umum,C,Non BLU/BLUD,TNI AD,251,52,568
1375053,RS Umum Daerah Kota Bukittinggi,Sumatera Barat,Kota Bukittinggi,Rumah Sakit Umum,C,BLUD,Pemkot,100,82,215
1404014,RS Umum Daerah  Selasih Riau,Riau,Pelalawan,Rumah Sakit Umum,C,BLUD,Pemkab,130,33,436
1471079,RS Umum  Syafira,Riau,Kota Pekanbaru,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,180,95,483
1401012,RS Ibu dan Anak Milano,Riau,Kuantan Singingi,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,64,26,55
1471150,RS Prof. Dr. Tabrani,Riau,Kota Pekanbaru,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,123,54,197
1471387,RS Ibu dan Anak  Zainab,Riau,Kota Pekanbaru,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,74,23,205
